MANAGEMENT_TYPE_USE,JURISDICTION,JURISDICTIONAL_WATERS,FMP,SECTOR_USE,REGION,SPP_NAME,SECTOR_ID
IGNORABLE,FEDERAL,EEZ,SPINY LOBSTER FISHERY OF THE GULF OF MEXICO AND SOUTH ATLANTIC,RECREATIONAL,GULF OF MEXICO,"LOBSTER, CARIBBEAN SPINY",1415
IGNORABLE,FEDERAL,EEZ,SPINY LOBSTER FISHERY OF THE GULF OF MEXICO AND SOUTH ATLANTIC,COMMERCIAL,GULF OF MEXICO,"LOBSTER, CARIBBEAN SPINY",1416
IGNORABLE,FEDERAL,EEZ,SPINY LOBSTER FISHERY OF THE GULF OF MEXICO AND SOUTH ATLANTIC,RECREATIONAL,SOUTH ATLANTIC,"LOBSTER, CARIBBEAN SPINY",1417
IGNORABLE,FEDERAL,EEZ,SPINY LOBSTER FISHERY OF THE GULF OF MEXICO AND SOUTH ATLANTIC,COMMERCIAL,SOUTH ATLANTIC,"LOBSTER, CARIBBEAN SPINY",1418
PROHIBITED GEAR,FEDERAL,EEZ,COASTAL MIGRATORY PELAGIC RESOURCES,RECREATIONAL,MID ATLANTIC,"MACKEREL, SPANISH",1419
PROHIBITED GEAR,FEDERAL,EEZ,COASTAL MIGRATORY PELAGIC RESOURCES,COMMERCIAL,MID ATLANTIC,"MACKEREL, SPANISH",1420
POSSESSION LIMIT,FEDERAL,EEZ,COASTAL MIGRATORY PELAGIC RESOURCES,RECREATIONAL,MID ATLANTIC,"MACKEREL, SPANISH",1421
POSSESSION LIMIT,FEDERAL,EEZ,COASTAL MIGRATORY PELAGIC RESOURCES,RECREATIONAL,MID ATLANTIC,"MACKEREL, KING",1422
MINIMUM SIZE LIMIT,FEDERAL,EEZ,COASTAL MIGRATORY PELAGIC RESOURCES,RECREATIONAL,MID ATLANTIC,"MACKEREL, SPANISH",1423
MINIMUM SIZE LIMIT,FEDERAL,EEZ,COASTAL MIGRATORY PELAGIC RESOURCES,COMMERCIAL,MID ATLANTIC,"MACKEREL, SPANISH",1424
PROHIBITED GEAR,FEDERAL,EEZ,COASTAL MIGRATORY PELAGIC RESOURCES,RECREATIONAL,SOUTH ATLANTIC,"MACKEREL, SPANISH",1425
FISHING YEAR,FEDERAL,EEZ,COASTAL MIGRATORY PELAGIC RESOURCES,RECREATIONAL,MID ATLANTIC,ALL,1426
FISHING YEAR,FEDERAL,EEZ,COASTAL MIGRATORY PELAGIC RESOURCES,COMMERCIAL,MID ATLANTIC,ALL,1427
FISHING YEAR,FEDERAL,EEZ,COASTAL MIGRATORY PELAGIC RESOURCES,RECREATIONAL,MID ATLANTIC,"MACKEREL, KING",1428
FISHING YEAR,FEDERAL,EEZ,COASTAL MIGRATORY PELAGIC RESOURCES,COMMERCIAL,MID ATLANTIC,"MACKEREL, KING",1429
FISHING YEAR,FEDERAL,EEZ,COASTAL MIGRATORY PELAGIC RESOURCES,RECREATIONAL,GULF OF MEXICO,"MACKEREL, SPANISH",1430
FISHING YEAR,FEDERAL,EEZ,COASTAL MIGRATORY PELAGIC RESOURCES,COMMERCIAL,GULF OF MEXICO,"MACKEREL, SPANISH",1431
FISHING YEAR,FEDERAL,EEZ,COASTAL MIGRATORY PELAGIC RESOURCES,RECREATIONAL,MID ATLANTIC,"MACKEREL, SPANISH",1432
FISHING YEAR,FEDERAL,EEZ,COASTAL MIGRATORY PELAGIC RESOURCES,COMMERCIAL,MID ATLANTIC,"MACKEREL, SPANISH",1433
FISHING YEAR,FEDERAL,EEZ,COASTAL MIGRATORY PELAGIC RESOURCES,RECREATIONAL,SOUTH ATLANTIC,"MACKEREL, SPANISH",1434
FISHING YEAR,FEDERAL,EEZ,COASTAL MIGRATORY PELAGIC RESOURCES,COMMERCIAL,SOUTH ATLANTIC,"MACKEREL, SPANISH",1435
POSSESSION LIMIT,FEDERAL,EEZ,COASTAL MIGRATORY PELAGIC RESOURCES,RECREATIONAL,SOUTH ATLANTIC,"MACKEREL, SPANISH",1436
POSSESSION LIMIT,FEDERAL,EEZ,COASTAL MIGRATORY PELAGIC RESOURCES,RECREATIONAL,GULF OF MEXICO,COBIA,1437
POSSESSION LIMIT,FEDERAL,EEZ,COASTAL MIGRATORY PELAGIC RESOURCES,COMMERCIAL,GULF OF MEXICO,COBIA,1438
CLOSURE,FEDERAL,EEZ,SPINY LOBSTER FISHERY OF THE GULF OF MEXICO AND SOUTH ATLANTIC,RECREATIONAL,GULF OF MEXICO,"LOBSTER, CARIBBEAN SPINY",1439
CLOSURE,FEDERAL,EEZ,SPINY LOBSTER FISHERY OF THE GULF OF MEXICO AND SOUTH ATLANTIC,COMMERCIAL,GULF OF MEXICO,"LOBSTER, CARIBBEAN SPINY",1440
CLOSURE,FEDERAL,EEZ,SPINY LOBSTER FISHERY OF THE GULF OF MEXICO AND SOUTH ATLANTIC,RECREATIONAL,SOUTH ATLANTIC,"LOBSTER, CARIBBEAN SPINY",1441
CLOSURE,FEDERAL,EEZ,SPINY LOBSTER FISHERY OF THE GULF OF MEXICO AND SOUTH ATLANTIC,COMMERCIAL,SOUTH ATLANTIC,"LOBSTER, CARIBBEAN SPINY",1442
TRIP LIMIT,FEDERAL,EEZ,COASTAL MIGRATORY PELAGIC RESOURCES,COMMERCIAL,MID ATLANTIC,"MACKEREL, SPANISH",1443
PERMIT REQUIREMENTS AND ENDORSEMENTS,FEDERAL,EEZ,SPINY LOBSTER FISHERY OF THE GULF OF MEXICO AND SOUTH ATLANTIC,COMMERCIAL,SOUTH ATLANTIC,ALL,1444
PERMIT REQUIREMENTS AND ENDORSEMENTS,FEDERAL,EEZ,SPINY LOBSTER FISHERY OF THE GULF OF MEXICO AND SOUTH ATLANTIC,COMMERCIAL,GULF OF MEXICO,ALL,1445
ELECTRONIC REPORTING,FEDERAL,EEZ,SPINY LOBSTER FISHERY OF THE GULF OF MEXICO AND SOUTH ATLANTIC,COMMERCIAL,GULF OF MEXICO,ALL,1446
PERMIT REQUIREMENTS AND ENDORSEMENTS,FEDERAL,EEZ,COASTAL MIGRATORY PELAGIC RESOURCES,RECREATIONAL,SOUTH ATLANTIC,"MACKEREL, SPANISH",1447
PERMIT REQUIREMENTS AND ENDORSEMENTS,FEDERAL,EEZ,COASTAL MIGRATORY PELAGIC RESOURCES,RECREATIONAL,GULF OF MEXICO,"MACKEREL, SPANISH",1448
IGNORABLE,FEDERAL,EEZ,COASTAL MIGRATORY PELAGIC RESOURCES,COMMERCIAL,SOUTH ATLANTIC,"MACKEREL, SPANISH",1449
IGNORABLE,FEDERAL,EEZ,COASTAL MIGRATORY PELAGIC RESOURCES,COMMERCIAL,MID ATLANTIC,"MACKEREL, SPANISH",1450
IGNORABLE,FEDERAL,EEZ,COASTAL MIGRATORY PELAGIC RESOURCES,COMMERCIAL,GULF OF MEXICO,"MACKEREL, SPANISH",1451
IGNORABLE,FEDERAL,EEZ,COASTAL MIGRATORY PELAGIC RESOURCES,COMMERCIAL,MID ATLANTIC,"MACKEREL, KING",1452
IMPORT PROHIBITIONS,FEDERAL,EEZ,SPINY LOBSTER FISHERY OF THE GULF OF MEXICO AND SOUTH ATLANTIC,RECREATIONAL,SOUTH ATLANTIC,"LOBSTER, CARIBBEAN SPINY",1453
IMPORT PROHIBITIONS,FEDERAL,EEZ,SPINY LOBSTER FISHERY OF THE GULF OF MEXICO AND SOUTH ATLANTIC,COMMERCIAL,SOUTH ATLANTIC,"LOBSTER, CARIBBEAN SPINY",1454
IMPORT PROHIBITIONS,FEDERAL,EEZ,SPINY LOBSTER FISHERY OF THE GULF OF MEXICO AND SOUTH ATLANTIC,RECREATIONAL,GULF OF MEXICO,"LOBSTER, CARIBBEAN SPINY",1455
IMPORT PROHIBITIONS,FEDERAL,EEZ,SPINY LOBSTER FISHERY OF THE GULF OF MEXICO AND SOUTH ATLANTIC,COMMERCIAL,GULF OF MEXICO,"LOBSTER, CARIBBEAN SPINY",1456
POSSESSION LIMIT,FEDERAL,EEZ,COASTAL MIGRATORY PELAGIC RESOURCES,COMMERCIAL,GULF OF MEXICO,"MACKEREL, KING",1457
PROHIBITED SALE AND PURCHASE,FEDERAL,EEZ,COASTAL MIGRATORY PELAGIC RESOURCES,RECREATIONAL,GULF OF MEXICO,"MACKEREL, SPANISH",1458
PROHIBITED SALE AND PURCHASE,FEDERAL,EEZ,COASTAL MIGRATORY PELAGIC RESOURCES,COMMERCIAL,GULF OF MEXICO,"MACKEREL, SPANISH",1459
PROHIBITED SALE AND PURCHASE,FEDERAL,EEZ,COASTAL MIGRATORY PELAGIC RESOURCES,RECREATIONAL,MID ATLANTIC,"MACKEREL, SPANISH",1460
PROHIBITED SALE AND PURCHASE,FEDERAL,EEZ,COASTAL MIGRATORY PELAGIC RESOURCES,COMMERCIAL,MID ATLANTIC,"MACKEREL, SPANISH",1461
PROHIBITED SALE AND PURCHASE,FEDERAL,EEZ,COASTAL MIGRATORY PELAGIC RESOURCES,RECREATIONAL,SOUTH ATLANTIC,"MACKEREL, SPANISH",1462
PROHIBITED SALE AND PURCHASE,FEDERAL,EEZ,COASTAL MIGRATORY PELAGIC RESOURCES,COMMERCIAL,SOUTH ATLANTIC,"MACKEREL, SPANISH",1463
OY,FEDERAL,EEZ,COASTAL MIGRATORY PELAGIC RESOURCES,RECREATIONAL,GULF OF MEXICO,"MACKEREL, SPANISH",1464
OY,FEDERAL,EEZ,COASTAL MIGRATORY PELAGIC RESOURCES,COMMERCIAL,GULF OF MEXICO,"MACKEREL, SPANISH",1465
MSY,FEDERAL,EEZ,COASTAL MIGRATORY PELAGIC RESOURCES,RECREATIONAL,GULF OF MEXICO,COBIA,1466
MSY,FEDERAL,EEZ,COASTAL MIGRATORY PELAGIC RESOURCES,COMMERCIAL,GULF OF MEXICO,COBIA,1467
MSY,FEDERAL,EEZ,COASTAL MIGRATORY PELAGIC RESOURCES,RECREATIONAL,GULF OF MEXICO,"MACKEREL, SPANISH",1468
MSY,FEDERAL,EEZ,COASTAL MIGRATORY PELAGIC RESOURCES,COMMERCIAL,GULF OF MEXICO,"MACKEREL, SPANISH",1469
MSY,FEDERAL,EEZ,COASTAL MIGRATORY PELAGIC RESOURCES,RECREATIONAL,GULF OF MEXICO,"MACKEREL, KING",1470
MSY,FEDERAL,EEZ,COASTAL MIGRATORY PELAGIC RESOURCES,COMMERCIAL,GULF OF MEXICO,"MACKEREL, KING",1471
OY,FEDERAL,EEZ,COASTAL MIGRATORY PELAGIC RESOURCES,RECREATIONAL,GULF OF MEXICO,"MACKEREL, KING",1472
OY,FEDERAL,EEZ,COASTAL MIGRATORY PELAGIC RESOURCES,COMMERCIAL,GULF OF MEXICO,"MACKEREL, KING",1473
OY,FEDERAL,EEZ,COASTAL MIGRATORY PELAGIC RESOURCES,RECREATIONAL,GULF OF MEXICO,COBIA,1474
OY,FEDERAL,EEZ,COASTAL MIGRATORY PELAGIC RESOURCES,COMMERCIAL,GULF OF MEXICO,COBIA,1475
MSST,FEDERAL,EEZ,COASTAL MIGRATORY PELAGIC RESOURCES,RECREATIONAL,GULF OF MEXICO,COBIA,1476
MSST,FEDERAL,EEZ,COASTAL MIGRATORY PELAGIC RESOURCES,COMMERCIAL,GULF OF MEXICO,COBIA,1477
MSST,FEDERAL,EEZ,COASTAL MIGRATORY PELAGIC RESOURCES,RECREATIONAL,GULF OF MEXICO,"MACKEREL, SPANISH",1478
MSST,FEDERAL,EEZ,COASTAL MIGRATORY PELAGIC RESOURCES,COMMERCIAL,GULF OF MEXICO,"MACKEREL, SPANISH",1479
MSST,FEDERAL,EEZ,COASTAL MIGRATORY PELAGIC RESOURCES,RECREATIONAL,GULF OF MEXICO,"MACKEREL, KING",1480
MSST,FEDERAL,EEZ,COASTAL MIGRATORY PELAGIC RESOURCES,COMMERCIAL,GULF OF MEXICO,"MACKEREL, KING",1481
REGULATORY REPORTING,FEDERAL,EEZ,COASTAL MIGRATORY PELAGIC RESOURCES,COMMERCIAL,GULF OF MEXICO,"MACKEREL, KING",1482
CONSOLIDATION OF ONGOING REGULATIONS,FEDERAL,EEZ,RED DRUM FISHERY OF THE GULF OF MEXICO,RECREATIONAL,GULF OF MEXICO,ALL,1483
CONSOLIDATION OF ONGOING REGULATIONS,FEDERAL,EEZ,RED DRUM FISHERY OF THE GULF OF MEXICO,COMMERCIAL,GULF OF MEXICO,ALL,1484
PERMIT REQUIREMENTS AND ENDORSEMENTS,FEDERAL,EEZ,SNAPPER-GROUPER FISHERY OF THE SOUTH ATLANTIC REGION,RECREATIONAL,SOUTH ATLANTIC,ALL,1485
TRIP LIMIT,FEDERAL,EEZ,SNAPPER-GROUPER FISHERY OF THE SOUTH ATLANTIC REGION,COMMERCIAL,SOUTH ATLANTIC,ALL,1486
MINIMUM SIZE LIMIT,FEDERAL,EEZ,SNAPPER-GROUPER FISHERY OF THE SOUTH ATLANTIC REGION,RECREATIONAL,SOUTH ATLANTIC,SCHOOLMASTER,1487
MINIMUM SIZE LIMIT,FEDERAL,EEZ,SNAPPER-GROUPER FISHERY OF THE SOUTH ATLANTIC REGION,COMMERCIAL,SOUTH ATLANTIC,SCHOOLMASTER,1488
PERMITTED AND AUTHORIZED GEAR,FEDERAL,EEZ,SNAPPER-GROUPER FISHERY OF THE SOUTH ATLANTIC REGION,COMMERCIAL,SOUTH ATLANTIC,"BASS, BLACK SEA",1489
MINIMUM SIZE LIMIT,FEDERAL,EEZ,SNAPPER-GROUPER FISHERY OF THE SOUTH ATLANTIC REGION,RECREATIONAL,SOUTH ATLANTIC,"SNAPPER, MAHOGANY",1490
MINIMUM SIZE LIMIT,FEDERAL,EEZ,SNAPPER-GROUPER FISHERY OF THE SOUTH ATLANTIC REGION,COMMERCIAL,SOUTH ATLANTIC,"SNAPPER, MAHOGANY",1491
MINIMUM SIZE LIMIT,FEDERAL,EEZ,SNAPPER-GROUPER FISHERY OF THE SOUTH ATLANTIC REGION,RECREATIONAL,SOUTH ATLANTIC,"SNAPPER, GRAY",1492
MINIMUM SIZE LIMIT,FEDERAL,EEZ,SNAPPER-GROUPER FISHERY OF THE SOUTH ATLANTIC REGION,COMMERCIAL,SOUTH ATLANTIC,"SNAPPER, GRAY",1493
MINIMUM SIZE LIMIT,FEDERAL,EEZ,SNAPPER-GROUPER FISHERY OF THE SOUTH ATLANTIC REGION,RECREATIONAL,SOUTH ATLANTIC,"SNAPPER, CUBERA",1494
MINIMUM SIZE LIMIT,FEDERAL,EEZ,SNAPPER-GROUPER FISHERY OF THE SOUTH ATLANTIC REGION,COMMERCIAL,SOUTH ATLANTIC,"SNAPPER, CUBERA",1495
MINIMUM SIZE LIMIT,FEDERAL,EEZ,SNAPPER-GROUPER FISHERY OF THE SOUTH ATLANTIC REGION,RECREATIONAL,SOUTH ATLANTIC,"SNAPPER, DOG",1496
MINIMUM SIZE LIMIT,FEDERAL,EEZ,SNAPPER-GROUPER FISHERY OF THE SOUTH ATLANTIC REGION,COMMERCIAL,SOUTH ATLANTIC,"SNAPPER, DOG",1497
REGULATORY REPORTING,FEDERAL,EEZ,RED DRUM FISHERY OF THE GULF OF MEXICO,COMMERCIAL,GULF OF MEXICO,"DRUM, RED",1498
PERMIT REQUIREMENTS AND ENDORSEMENTS,FEDERAL,EEZ,RED DRUM FISHERY OF THE GULF OF MEXICO,COMMERCIAL,GULF OF MEXICO,"DRUM, RED",1499
HARVEST METHOD,FEDERAL,EEZ,SNAPPER-GROUPER FISHERY OF THE SOUTH ATLANTIC REGION,RECREATIONAL,SOUTH ATLANTIC,ALL,1500
PERMIT REQUIREMENTS AND ENDORSEMENTS,FEDERAL,EEZ,SNAPPER-GROUPER FISHERY OF THE SOUTH ATLANTIC REGION,COMMERCIAL,SOUTH ATLANTIC,MALACANTHIDAE<97>TILEFISHES,1501
ALLOWABLE SPECIES,FEDERAL,EEZ,SNAPPER-GROUPER FISHERY OF THE SOUTH ATLANTIC REGION,COMMERCIAL,SOUTH ATLANTIC,"BASS, BLACK SEA",1502
MINIMUM SIZE LIMIT,FEDERAL,EEZ,SNAPPER-GROUPER FISHERY OF THE SOUTH ATLANTIC REGION,RECREATIONAL,SOUTH ATLANTIC,"SNAPPER, LANE",1503
MINIMUM SIZE LIMIT,FEDERAL,EEZ,SNAPPER-GROUPER FISHERY OF THE SOUTH ATLANTIC REGION,COMMERCIAL,SOUTH ATLANTIC,"SNAPPER, LANE",1504
MINIMUM SIZE LIMIT,FEDERAL,EEZ,SNAPPER-GROUPER FISHERY OF THE SOUTH ATLANTIC REGION,RECREATIONAL,SOUTH ATLANTIC,SCAMP,1505
MINIMUM SIZE LIMIT,FEDERAL,EEZ,SNAPPER-GROUPER FISHERY OF THE SOUTH ATLANTIC REGION,COMMERCIAL,SOUTH ATLANTIC,SCAMP,1506
MINIMUM SIZE LIMIT,FEDERAL,EEZ,SNAPPER-GROUPER FISHERY OF THE SOUTH ATLANTIC REGION,RECREATIONAL,SOUTH ATLANTIC,"GROUPER, YELLOWFIN",1507
MINIMUM SIZE LIMIT,FEDERAL,EEZ,SNAPPER-GROUPER FISHERY OF THE SOUTH ATLANTIC REGION,COMMERCIAL,SOUTH ATLANTIC,"GROUPER, YELLOWFIN",1508
MINIMUM SIZE LIMIT,FEDERAL,EEZ,SNAPPER-GROUPER FISHERY OF THE SOUTH ATLANTIC REGION,RECREATIONAL,SOUTH ATLANTIC,"GROUPER, YELLOWMOUTH",1509
MINIMUM SIZE LIMIT,FEDERAL,EEZ,SNAPPER-GROUPER FISHERY OF THE SOUTH ATLANTIC REGION,COMMERCIAL,SOUTH ATLANTIC,"GROUPER, YELLOWMOUTH",1510
BAG LIMIT,FEDERAL,EEZ,SNAPPER-GROUPER FISHERY OF THE SOUTH ATLANTIC REGION,RECREATIONAL,SOUTH ATLANTIC,"BAG LIMIT: SNAPPERS, COMBINED",1511
HARVEST METHOD,FEDERAL,EEZ,RED DRUM FISHERY OF THE GULF OF MEXICO,COMMERCIAL,GULF OF MEXICO,ALL,1512
ACL,FEDERAL,EEZ,COASTAL MIGRATORY PELAGIC RESOURCES,RECREATIONAL,SOUTH ATLANTIC,"MACKEREL, SPANISH",1513
ACL,FEDERAL,EEZ,COASTAL MIGRATORY PELAGIC RESOURCES,COMMERCIAL,SOUTH ATLANTIC,"MACKEREL, SPANISH",1514
ACT,FEDERAL,EEZ,COASTAL MIGRATORY PELAGIC RESOURCES,RECREATIONAL,SOUTH ATLANTIC,"MACKEREL, SPANISH",1515
CLOSURE,FEDERAL,EEZ,COASTAL MIGRATORY PELAGIC RESOURCES,RECREATIONAL,SOUTH ATLANTIC,COBIA,1516
MAXIMUM GEAR,FEDERAL,EEZ,SNAPPER-GROUPER FISHERY OF THE SOUTH ATLANTIC REGION,COMMERCIAL,SOUTH ATLANTIC,"BASS, BLACK SEA",1517
PERMIT REQUIREMENTS AND ENDORSEMENTS,FEDERAL,EEZ,SNAPPER-GROUPER FISHERY OF THE SOUTH ATLANTIC REGION,COMMERCIAL,SOUTH ATLANTIC,"BASS, BLACK SEA",1518
IGNORABLE,FEDERAL,EEZ,SNAPPER-GROUPER FISHERY OF THE SOUTH ATLANTIC REGION,COMMERCIAL,SOUTH ATLANTIC,"PORGY, RED",1519
IGNORABLE,FEDERAL,EEZ,SNAPPER-GROUPER FISHERY OF THE SOUTH ATLANTIC REGION,RECREATIONAL,SOUTH ATLANTIC,"SNAPPER, RED",1520
IGNORABLE,FEDERAL,EEZ,SNAPPER-GROUPER FISHERY OF THE SOUTH ATLANTIC REGION,COMMERCIAL,SOUTH ATLANTIC,"SNAPPER, RED",1521
ACL,FEDERAL,EEZ,SNAPPER-GROUPER FISHERY OF THE SOUTH ATLANTIC REGION,RECREATIONAL,SOUTH ATLANTIC,"GROUPER, BLACK",1522
ACL,FEDERAL,EEZ,SNAPPER-GROUPER FISHERY OF THE SOUTH ATLANTIC REGION,COMMERCIAL,SOUTH ATLANTIC,"GROUPER, BLACK",1523
ACL,FEDERAL,EEZ,SNAPPER-GROUPER FISHERY OF THE SOUTH ATLANTIC REGION,RECREATIONAL,SOUTH ATLANTIC,ACL/ACT: OTHER PORGIES COMPLEX,1524
ACL,FEDERAL,EEZ,SNAPPER-GROUPER FISHERY OF THE SOUTH ATLANTIC REGION,COMMERCIAL,SOUTH ATLANTIC,ACL/ACT: DEEP-WATER COMPLEX,1525
ACL,FEDERAL,EEZ,SNAPPER-GROUPER FISHERY OF THE SOUTH ATLANTIC REGION,COMMERCIAL,SOUTH ATLANTIC,ACL/ACT: OTHER JACKS COMPLEX,1526
ACL,FEDERAL,EEZ,SNAPPER-GROUPER FISHERY OF THE SOUTH ATLANTIC REGION,COMMERCIAL,SOUTH ATLANTIC,ACL/ACT: OTHER PORGIES COMPLEX,1527
ACL,FEDERAL,EEZ,SNAPPER-GROUPER FISHERY OF THE SOUTH ATLANTIC REGION,RECREATIONAL,SOUTH ATLANTIC,ACL/ACT: DEEP-WATER COMPLEX,1528
ACL,FEDERAL,EEZ,SNAPPER-GROUPER FISHERY OF THE SOUTH ATLANTIC REGION,RECREATIONAL,SOUTH ATLANTIC,"AMBERJACK, GREATER",1529
ACL,FEDERAL,EEZ,SNAPPER-GROUPER FISHERY OF THE SOUTH ATLANTIC REGION,RECREATIONAL,SOUTH ATLANTIC,ACL/ACT: OTHER JACKS COMPLEX,1530
POSSESSION LIMIT,FEDERAL,EEZ,SNAPPER-GROUPER FISHERY OF THE SOUTH ATLANTIC REGION,RECREATIONAL,SOUTH ATLANTIC,WRECKFISH,1531
CLOSURE,FEDERAL,EEZ,SNAPPER-GROUPER FISHERY OF THE SOUTH ATLANTIC REGION,RECREATIONAL,SOUTH ATLANTIC,CLOSURE/REOPENING: SOUTH ATLANTIC SHALLOW-WATER GROUPER (SASWG),1532
CLOSURE,FEDERAL,EEZ,SNAPPER-GROUPER FISHERY OF THE SOUTH ATLANTIC REGION,COMMERCIAL,SOUTH ATLANTIC,CLOSURE/REOPENING: SOUTH ATLANTIC SHALLOW-WATER GROUPER (SASWG),1533
LANDED INTACT,FEDERAL,EEZ,REEF FISH FISHERY OF PUERTO RICO AND THE U.S. VIRGIN ISLANDS,RECREATIONAL,CARIBBEAN,ALL,1534
LANDED INTACT,FEDERAL,EEZ,REEF FISH FISHERY OF PUERTO RICO AND THE U.S. VIRGIN ISLANDS,COMMERCIAL,CARIBBEAN,ALL,1535
CLOSURE,FEDERAL,EEZ,REEF FISH FISHERY OF PUERTO RICO AND THE U.S. VIRGIN ISLANDS,RECREATIONAL,CARIBBEAN,"SNAPPER, BLACKFIN",1536
CLOSURE,FEDERAL,EEZ,REEF FISH FISHERY OF PUERTO RICO AND THE U.S. VIRGIN ISLANDS,COMMERCIAL,CARIBBEAN,"SNAPPER, BLACKFIN",1537
CLOSURE,FEDERAL,EEZ,REEF FISH FISHERY OF PUERTO RICO AND THE U.S. VIRGIN ISLANDS,RECREATIONAL,CARIBBEAN,"SNAPPER, SILK",1538
CLOSURE,FEDERAL,EEZ,REEF FISH FISHERY OF PUERTO RICO AND THE U.S. VIRGIN ISLANDS,COMMERCIAL,CARIBBEAN,"SNAPPER, SILK",1539
CLOSURE,FEDERAL,EEZ,REEF FISH FISHERY OF PUERTO RICO AND THE U.S. VIRGIN ISLANDS,RECREATIONAL,CARIBBEAN,"SNAPPER, BLACK",1540
CLOSURE,FEDERAL,EEZ,REEF FISH FISHERY OF PUERTO RICO AND THE U.S. VIRGIN ISLANDS,COMMERCIAL,CARIBBEAN,"SNAPPER, BLACK",1541
CLOSURE,FEDERAL,EEZ,REEF FISH FISHERY OF PUERTO RICO AND THE U.S. VIRGIN ISLANDS,RECREATIONAL,CARIBBEAN,"SNAPPER, VERMILION",1542
CLOSURE,FEDERAL,EEZ,REEF FISH FISHERY OF PUERTO RICO AND THE U.S. VIRGIN ISLANDS,COMMERCIAL,CARIBBEAN,"SNAPPER, VERMILION",1543
CLOSURE,FEDERAL,EEZ,REEF FISH FISHERY OF PUERTO RICO AND THE U.S. VIRGIN ISLANDS,RECREATIONAL,CARIBBEAN,"SNAPPER, MUTTON",1544
CLOSURE,FEDERAL,EEZ,REEF FISH FISHERY OF PUERTO RICO AND THE U.S. VIRGIN ISLANDS,COMMERCIAL,CARIBBEAN,"SNAPPER, MUTTON",1545
CLOSURE,FEDERAL,EEZ,REEF FISH FISHERY OF PUERTO RICO AND THE U.S. VIRGIN ISLANDS,RECREATIONAL,CARIBBEAN,"SNAPPER, LANE",1546
CLOSURE,FEDERAL,EEZ,REEF FISH FISHERY OF PUERTO RICO AND THE U.S. VIRGIN ISLANDS,COMMERCIAL,CARIBBEAN,"SNAPPER, LANE",1547
CLOSURE,FEDERAL,EEZ,REEF FISH FISHERY OF PUERTO RICO AND THE U.S. VIRGIN ISLANDS,RECREATIONAL,CARIBBEAN,"GROUPER, YELLOWEDGE",1548
CLOSURE,FEDERAL,EEZ,REEF FISH FISHERY OF PUERTO RICO AND THE U.S. VIRGIN ISLANDS,COMMERCIAL,CARIBBEAN,"GROUPER, YELLOWEDGE",1549
CLOSURE,FEDERAL,EEZ,REEF FISH FISHERY OF PUERTO RICO AND THE U.S. VIRGIN ISLANDS,RECREATIONAL,CARIBBEAN,"GROUPER, RED",1550
CLOSURE,FEDERAL,EEZ,REEF FISH FISHERY OF PUERTO RICO AND THE U.S. VIRGIN ISLANDS,COMMERCIAL,CARIBBEAN,"GROUPER, RED",1551
CLOSURE,FEDERAL,EEZ,REEF FISH FISHERY OF PUERTO RICO AND THE U.S. VIRGIN ISLANDS,RECREATIONAL,CARIBBEAN,"GROUPER, YELLOWFIN",1552
CLOSURE,FEDERAL,EEZ,REEF FISH FISHERY OF PUERTO RICO AND THE U.S. VIRGIN ISLANDS,COMMERCIAL,CARIBBEAN,"GROUPER, YELLOWFIN",1553
CLOSURE,FEDERAL,EEZ,REEF FISH FISHERY OF PUERTO RICO AND THE U.S. VIRGIN ISLANDS,RECREATIONAL,CARIBBEAN,"GROUPER, TIGER",1554
CLOSURE,FEDERAL,EEZ,REEF FISH FISHERY OF PUERTO RICO AND THE U.S. VIRGIN ISLANDS,COMMERCIAL,CARIBBEAN,"GROUPER, TIGER",1555
CLOSURE,FEDERAL,EEZ,REEF FISH FISHERY OF PUERTO RICO AND THE U.S. VIRGIN ISLANDS,RECREATIONAL,CARIBBEAN,"GROUPER, BLACK",1556
CLOSURE,FEDERAL,EEZ,REEF FISH FISHERY OF PUERTO RICO AND THE U.S. VIRGIN ISLANDS,COMMERCIAL,CARIBBEAN,"GROUPER, BLACK",1557
CLOSURE,FEDERAL,EEZ,REEF FISH FISHERY OF PUERTO RICO AND THE U.S. VIRGIN ISLANDS,RECREATIONAL,CARIBBEAN,"HIND, RED",1558
CLOSURE,FEDERAL,EEZ,REEF FISH FISHERY OF PUERTO RICO AND THE U.S. VIRGIN ISLANDS,COMMERCIAL,CARIBBEAN,"HIND, RED",1559
ANCHORING RESTRICTION,FEDERAL,EEZ,REEF FISH FISHERY OF PUERTO RICO AND THE U.S. VIRGIN ISLANDS,RECREATIONAL,CARIBBEAN,ALL,1560
ANCHORING RESTRICTION,FEDERAL,EEZ,REEF FISH FISHERY OF PUERTO RICO AND THE U.S. VIRGIN ISLANDS,COMMERCIAL,CARIBBEAN,ALL,1561
PERMITTED AND AUTHORIZED GEAR,FEDERAL,EEZ,REEF FISH FISHERY OF PUERTO RICO AND THE U.S. VIRGIN ISLANDS,RECREATIONAL,CARIBBEAN,ALL,1562
PERMITTED AND AUTHORIZED GEAR,FEDERAL,EEZ,REEF FISH FISHERY OF PUERTO RICO AND THE U.S. VIRGIN ISLANDS,COMMERCIAL,CARIBBEAN,ALL,1563
